date,open,high,low,close,adjusted_close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_width,BB_position,RSI,price_change,price_change_5d,price_change_10d,volume_sma_10,volume_ratio,volatility_10d,volatility_20d,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance,Market_Phase,Year,Market_Volatility,sentiment_momentum,sentiment_sma_5,sentiment_volatility,day_of_week,month,quarter,year,is_month_end,is_quarter_end,close_lag_1,sentiment_lag_1,close_lag_2,sentiment_lag_2,close_lag_3,sentiment_lag_3,close_lag_5,sentiment_lag_5,close_future_1,return_future_1,close_future_2,return_future_2,close_future_3,return_future_3,close_future_5,return_future_5,symbol
2021-06-24,228.8711,229.5644,224.7823,227.7867,88.7031,12964212.0,229.67109999999997,235.51642999999999,231.55288499999997,232.17271369726484,229.93638498604042,2.2363287112244166,3.7783588275813442,-1.5420301163569277,231.55288499999997,247.051226311219,216.05454368878094,30.996682622438072,0.3784971590065032,55.09002956194571,-0.004738038135876588,-0.036326437884481866,-0.04344877427894378,21151426.5,0.6129237666310592,0.01431122711678164,0.017298711428965843,Thursday,June,Q2,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.6076,Positive,0.7269,Earnings Results,23.0,47.0,4,-4.52,23.69,22.27,1.13,second_wave,,,0.5592,0.038219999999999955,0.6110033097746325,3,6,2,2021,0,0,228.8711,0.0484,230.6489,-0.3144,231.4311,-0.8692,236.3733,0.4099,227.5023,-0.001248536459766969,228.48,0.00304363687607756,232.5689,0.020994202031988873,227.4489,-0.0014829663013686822,POWERGRID.NSE
2021-06-25,228.0889,229.4223,226.0623,227.5023,88.5923,7736434.0,229.24802,233.99465999999998,231.81955499999998,231.45418851307025,229.75608239444236,1.6981061186278907,3.3623082857906534,-1.6642021671627627,231.81955499999998,246.81337181493677,216.8257381850632,29.987633629873585,0.3560321546779485,43.132913027750476,-0.001248536459766969,-0.009212704421305618,-0.06269652274225446,19010859.5,0.4069481445591663,0.011803015954173117,0.01702619094831261,Friday,June,Q2,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.6608,Negative,0.89,Interest Rate Changes,23.0,64.0,13,2.6,48.68,20.09,2.8,second_wave,,,-1.2684000000000002,-0.23768000000000006,0.6552729036227747,4,6,2,2021,0,0,227.7867,0.6076,228.8711,0.0484,230.6489,-0.3144,229.6177,0.7187,228.48,0.004297538969935788,232.5689,0.022270544078015986,229.0311,0.00671993206222532,224.64,-0.012581411264853126,POWERGRID.NSE
2021-06-28,228.64,229.12,227.3423,228.48,88.9731,9989598.0,228.6578,232.33422000000002,232.12444,230.996621049521,229.66155777261264,1.3350632769083575,2.956859284014194,-1.6217960071058366,232.12444,246.54738098141047,217.70149901858952,28.845881962820954,0.3736582225255837,47.10897365832329,0.004297538969935788,-0.012751527344423419,-0.0677497221365374,18136555.9,0.5507990632333893,0.011079696475084201,0.017038797593843507,Monday,June,Q2,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.9227,Positive,0.7604,Infrastructure Developments,20.0,59.0,12,4.17,31.34,15.3,1.73,second_wave,,,1.5835,0.12069999999999995,0.6462852091418737,0,6,2,2021,0,0,227.5023,-0.6608,227.7867,0.6076,228.8711,0.0484,231.4311,-0.8692,232.5689,0.017896095938375378,229.0311,0.0024120273109244916,227.4489,-0.004512867647058716,226.9511,-0.00669161414565822,POWERGRID.NSE
2021-06-29,229.2267,234.4533,228.2844,232.5689,90.5654,61089584.0,229.04180000000002,231.19111000000004,232.696,231.23851011882547,229.87691645616326,1.3615936626622158,2.6378061597437985,-1.2762124970815827,232.696,246.1598408402884,219.23215915971159,26.927681680576825,0.49527995014544224,41.07718808470199,0.017896095938375378,0.00832434058866105,-0.04684877049180325,22742845.3,2.686101197724807,0.013602668495222386,0.017331809329837813,Tuesday,June,Q2,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.3939,Positive,0.8307,Market Volatility,17.0,73.0,7,1.33,-11.72,9.45,2.94,second_wave,,,-0.5287999999999999,0.2623599999999999,0.6489952084226474,1,6,2,2021,0,0,228.48,0.9227,227.5023,-0.6608,227.7867,0.6076,230.6489,-0.3144,229.0311,-0.015211836148341429,227.4489,-0.022014981366812125,224.64,-0.034092692531116686,225.4756,-0.03049977877523624,POWERGRID.NSE
2021-06-30,233.7067,234.1511,228.64,229.0311,89.1877,17437750.0,229.07379999999998,230.23111,232.94044,230.89890856208308,229.8142633853255,1.08464517675759,2.327173963146557,-1.242528786388967,232.94044,245.9191836612651,219.9616963387349,25.9574873225302,0.3493945137514595,37.620905005929664,-0.015211836148341429,0.0006990834578939342,-0.04022945877549067,21415951.3,0.8142412053393117,0.012788015891814398,0.017571262051838232,Wednesday,June,Q2,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.0416,Neutral,0.5818,Corporate Announcements,39.0,66.0,12,-2.09,7.55,40.44,0.95,second_wave,,,-0.4355,0.24435999999999997,0.5969992198022074,2,6,2,2021,1,1,232.5689,0.3939,228.48,0.9227,227.5023,-0.6608,228.8711,0.0484,227.4489,-0.00690823211345537,224.64,-0.019172505393372452,226.9511,-0.009081736061172574,227.5911,-0.0062873557346578846,POWERGRID.NSE
2021-07-01,229.1733,229.5644,226.8623,227.4489,88.5716,15924818.0,229.00624,229.33867,233.16177,230.36813801407033,229.63905128268055,0.7290867313897706,2.0075565167951996,-1.278469785405429,233.16177,245.5666481533882,220.75689184661178,24.80975630677642,0.26973292565394547,27.38278253193876,-0.00690823211345537,-0.0014829663013686822,-0.03775553330261916,20782315.7,0.7662677359867073,0.012692514412812914,0.017612032132776023,Thursday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.3569,Negative,0.8301,Analyst Upgrades/Downgrades,24.0,85.0,11,-0.25,-72.83,6.57,-0.4,second_wave,,,-0.3153,0.05145999999999993,0.6050341646919158,3,7,3,2021,0,0,229.0311,-0.0416,232.5689,0.3939,228.48,0.9227,227.7867,0.6076,224.64,-0.012349587094068304,226.9511,-0.0021886234666336213,225.4756,-0.00867579487084802,227.7867,0.0014851687565866634,POWERGRID.NSE
2021-07-02,227.4489,227.7511,224.3023,224.64,87.4777,9549995.0,228.43377999999998,228.8409,233.250655,229.48688601190563,229.26875118761197,0.2181348242936565,1.6496721782948909,-1.4315373540012344,233.250655,245.3669183660577,221.1343916339423,24.23252673211539,0.14466540797876024,20.114371250482392,-0.012349587094068304,-0.012581411264853126,-0.021678206862972837,16809492.8,0.5681310622293136,0.009897051177311572,0.017866445859548122,Friday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.7186,Positive,0.8502,Market Volatility,33.0,121.0,8,7.21,-5.54,29.63,1.74,second_wave,,,1.0755,0.32733999999999996,0.6050217903330241,4,7,3,2021,0,0,227.4489,-0.3569,229.0311,-0.0416,232.5689,0.3939,227.5023,-0.6608,226.9511,0.010288016381766463,225.4756,0.0037197293447293056,227.5911,0.013137019230769376,226.8977,0.010050302706552605,POWERGRID.NSE
2021-07-05,225.9733,227.5556,225.0311,226.9511,88.3777,6849188.0,228.128,228.39289999999997,232.957325,229.09676508699707,229.09707332183928,-0.0003082348422083214,1.3196760956674711,-1.3199843305096794,232.957325,245.3974495862558,220.5172004137442,24.880249172511583,0.2585946604330695,25.94076954991519,0.010288016381766463,-0.00669161414565822,-0.019357813189324946,16322428.1,0.41961820619078116,0.010191080271972292,0.01478601755822093,Monday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.5615,Positive,0.8157,Foreign Investment Flows,25.0,37.0,9,2.71,62.44,31.69,4.26,second_wave,,,-0.15710000000000002,0.25509999999999994,0.529283488417229,0,7,3,2021,0,0,224.64,0.7186,227.4489,-0.3569,229.0311,-0.0416,228.48,0.9227,225.4756,-0.006501400521962686,227.5911,0.0028199907380930256,227.7867,0.0036818504074225267,225.6711,-0.005639981476185829,POWERGRID.NSE
2021-07-06,226.0623,227.1467,224.9777,225.4756,87.8031,5343940.0,226.70933999999997,227.87557,232.69866000000002,228.53966276592058,228.8288160387058,-0.28915327278522795,0.9979102219769314,-1.2870634947621593,232.69866000000002,245.5492471668262,219.84807283317383,25.701174333652375,0.2189599235338299,29.14321589716434,-0.006501400521962686,-0.03049977877523624,-0.022429328732979092,15760667.3,0.33906813070027814,0.010288573735805741,0.014717675276843093,Tuesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.24,Positive,0.7157,Earnings Results,14.0,38.0,8,-5.36,102.48,19.94,2.72,second_wave,,,-0.3215,0.22432,0.4989925722003396,1,7,3,2021,0,0,226.9511,0.5615,224.64,0.7186,227.4489,-0.3569,232.5689,0.3939,227.5911,0.009382389934875501,227.7867,0.010249889566764647,226.8977,0.0063071126099676356,225.3333,-0.0006311104172690429,POWERGRID.NSE
2021-07-07,225.4756,228.0889,225.4756,227.5911,88.6269,7228900.0,226.42134000000001,227.74757,232.14933000000002,228.39373003270205,228.7371333691612,-0.3434033364591471,0.7296475102897156,-1.0730508467488629,232.14933000000002,244.88049643171345,219.4181635682866,25.462332863426866,0.32098144641933896,36.01355612605672,0.009382389934875501,-0.0062873557346578846,-0.005592667663151918,15411441.9,0.4690605880297287,0.010687111326778673,0.012437492056474847,Wednesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.8598,Negative,0.8135,Earnings Results,20.0,77.0,9,0.39,32.51,12.27,-0.33,second_wave,,,-1.0998,0.060679999999999935,0.6089495341250465,2,7,3,2021,0,0,225.4756,0.24,226.9511,0.5615,224.64,0.7186,229.0311,-0.0416,227.7867,0.0008594360675791002,226.8977,-0.003046692071878132,225.6711,-0.008436182258445113,226.6133,-0.004296301568910255,POWERGRID.NSE
2021-07-08,226.7556,229.76,226.2223,227.7867,88.7031,8740012.0,226.4889,227.74757,231.63199999999998,228.3003407969017,228.66673089736378,-0.36639010046206977,0.5104399881393585,-0.8768300886014283,231.63199999999998,244.17887531543366,219.0851246845663,25.093750630867362,0.34676264395207834,46.31372959565778,0.0008594360675791002,0.0014851687565866634,0.0,14989021.9,0.5830942177754774,0.010587140190471985,0.01245718610984624,Thursday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,1.0,Positive,0.7434,Dividend Announcements,30.0,22.0,8,5.23,58.67,5.0,2.89,second_wave,,,1.8598,0.33205999999999997,0.6526103639317345,3,7,3,2021,0,0,227.5911,-0.8598,225.4756,0.24,226.9511,0.5615,227.4489,-0.3569,226.8977,-0.0039027739547567997,225.6711,-0.009287636196494309,225.3333,-0.010770602497863102,227.0577,-0.0032003624443392997,POWERGRID.NSE
2021-07-09,227.6977,228.0889,226.6667,226.8977,88.357,2990857.0,226.94044,227.68711000000002,230.840885,228.08454990507067,228.53569157161985,-0.45114166654917653,0.3181236572016515,-0.769265323750828,230.840885,242.4004968536679,219.28127314633207,23.119223707335834,0.32944128877697526,40.52026264062568,-0.0039027739547567997,0.010050302706552605,-0.002657555549987922,14514464.2,0.20606044830783352,0.01065636808238287,0.011393693942531362,Friday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.3471,Negative,0.9497,Corporate Announcements,32.0,47.0,8,-4.49,-34.95,24.56,0.96,second_wave,,,-1.3471,0.11891999999999996,0.6134396068254985,4,7,3,2021,0,0,227.7867,1.0,227.5911,-0.8598,225.4756,0.24,224.64,0.7186,225.6711,-0.00540596048351305,225.3333,-0.006894737143655405,226.6133,-0.001253428307118054,230.4533,0.015670498202494,POWERGRID.NSE
2021-07-12,227.3423,228.3911,224.8889,225.6711,87.8793,5578311.0,226.68444,227.40622,229.87021999999996,227.7132499196752,228.32349960333175,-0.6102496836565479,0.13244898903001157,-0.7426986726865594,229.87021999999996,239.4917104309044,220.24872956909553,19.24298086180886,0.2817843280022239,39.780911009468156,-0.00540596048351305,-0.005639981476185829,-0.012293855042016744,14073335.5,0.3963744771095665,0.01064158621641483,0.010976800811937155,Monday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.4966,Positive,0.8007,Analyst Upgrades/Downgrades,21.0,127.0,9,-1.45,-20.88,6.9,2.13,second_wave,,,0.8437,0.10593999999999996,0.5729072928687696,0,7,3,2021,0,0,226.8977,-0.3471,227.7867,1.0,227.5911,-0.8598,226.9511,0.5615,225.3333,-0.0014968686730377767,226.6133,0.004175102616152504,227.0577,0.006144340148118266,229.76,0.018118846409664213,POWERGRID.NSE
2021-07-13,227.0577,228.5333,224.9777,225.3333,87.7477,8264292.0,226.65598,226.68266,228.936885,227.3471037781867,228.102003336399,-0.7548995582123155,-0.045020720418453904,-0.7098788377938615,228.936885,236.09278498496536,221.78098501503462,14.311799969930746,0.24820882016439902,42.28073697164354,-0.0014968686730377767,-0.0006311104172690429,-0.03111164046439574,8790806.3,0.9401062562372691,0.008283689507537391,0.010991197400549753,Tuesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.0624,Neutral,0.7899,Geopolitical Events,23.0,83.0,6,-0.0,-7.14,12.07,-0.26,second_wave,,,-0.5589999999999999,0.045459999999999966,0.572194899682112,1,7,3,2021,0,0,225.6711,0.4966,226.8977,-0.3471,227.7867,1.0,225.4756,0.24,226.6133,0.005680474213087816,227.0577,0.007652663853944475,230.4533,0.02272189685235171,227.9467,0.011597930709752902,POWERGRID.NSE
2021-07-14,225.3333,228.0889,225.1377,226.6133,88.2462,9228748.0,226.46041999999997,226.44088000000002,228.335995,227.2342108892349,227.9917290151754,-0.7575181259404928,-0.18752020152286175,-0.5699979244176311,228.335995,233.90721170108117,222.76477829891883,11.14243340216234,0.3453932872808847,47.46138202587516,0.005680474213087816,-0.004296301568910255,-0.010556644927260939,7969906.1,1.1579494016874303,0.007493391235219738,0.010315561736671383,Wednesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.3993,Negative,0.8862,Management Changes,30.0,106.0,11,-2.85,8.93,20.9,-1.88,second_wave,,,-0.3369,0.13756,0.5951730220887218,2,7,3,2021,0,0,225.3333,-0.0624,225.6711,0.4966,226.8977,-0.3471,227.5911,-0.8598,227.0577,0.0019610499472009213,230.4533,0.016945166060420958,229.76,0.01388576928185592,,,POWERGRID.NSE
2021-07-15,227.6444,228.0889,225.9733,227.0577,88.4193,5376825.0,226.31462000000002,226.40176000000002,227.870215,227.20705536781415,227.92254168071278,-0.7154863128986335,-0.29311342379801614,-0.4223728891006174,227.870215,231.9774463647088,223.7629836352912,8.214462729417619,0.40108726197147215,49.044733788835934,0.0019610499472009213,-0.0032003624443392997,-0.001719946766064795,6915106.8,0.7775476439496206,0.007241709794010157,0.010227403774389647,Thursday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.9723,Positive,0.6752,Economic Policy,39.0,82.0,11,-1.35,-11.85,13.24,1.36,second_wave,,,1.3716,0.13202,0.629452155449483,3,7,3,2021,0,0,226.6133,-0.3993,225.3333,-0.0624,225.6711,0.4966,227.7867,1.0,230.4533,0.014954789024992365,229.76,0.011901380133772177,227.9467,0.003915304347749338,229.8667,0.012371304738839406,POWERGRID.NSE
2021-07-16,228.2844,233.0667,227.1467,230.4533,89.7415,15903788.0,227.02573999999998,226.98309,227.91199500000002,227.70647761891965,228.1100052599322,-0.4035276410125448,-0.31519626724092187,-0.08833137377162292,227.91199500000002,232.1100678152314,223.71392218476865,8.39614563046274,0.802675193100472,53.84076390970423,0.014954789024992365,0.015670498202494,0.025878294159544346,7550486.1,2.1063263728145927,0.007277609409618584,0.00879583860669707,Friday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.2131,Positive,0.9464,Company Fundamentals,6.0,106.0,5,-1.97,-64.14,27.48,0.68,second_wave,,,-0.7592000000000001,0.24406000000000003,0.6058928406354818,4,7,3,2021,0,0,227.0577,0.9723,226.6133,-0.3993,225.3333,-0.0624,226.8977,-0.3471,229.76,-0.003008418625378817,227.9467,-0.010876824068043356,,,229.6177,-0.003625897307610648,POWERGRID.NSE
2021-07-19,230.4533,231.2356,228.1423,229.76,89.4715,13725929.0,227.84351999999998,227.26398,227.82844,228.02240413908586,228.2322270925376,-0.20982295345174862,-0.2941216044830872,0.0842986510313386,227.82844,231.79154661471068,223.86533338528932,7.926213229421364,0.7436926618161394,43.700125149708626,-0.003008418625378817,0.018118846409664213,0.012376674975357993,8238160.2,1.6661400927843089,0.006919061487150881,0.008631229185267191,Monday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,1.0,Positive,0.9388,Commodity Prices,8.0,74.0,8,3.63,21.34,31.38,0.14,second_wave,,,0.7868999999999999,0.34474,0.6506644470590557,0,7,3,2021,0,0,230.4533,0.2131,227.0577,0.9723,226.6133,-0.3993,225.6711,0.4966,227.9467,-0.007892148328690785,,,229.8667,0.00046439763231198583,229.3156,-0.0019341922005571277,POWERGRID.NSE
2021-07-20,231.4844,232.8711,227.5911,227.9467,88.7654,14178071.0,228.3662,227.51109000000002,227.69333,228.01075734845725,228.2110769375336,-0.20031958907634362,-0.27536120140173853,0.07504161232539491,227.69333,231.42931189057728,223.95734810942272,7.471963781154557,0.5339094256103099,47.36396872933761,-0.007892148328690785,0.011597930709752902,0.010959500717594217,9121573.3,1.5543449067059516,0.007103741373673297,0.008773038953545332,Tuesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.7702,Negative,0.8208,Corporate Announcements,18.0,91.0,6,-3.68,26.86,22.42,2.7,second_wave,,,-1.7702,0.20318000000000006,0.7225812200407339,1,7,3,2021,0,0,229.76,1.0,230.4533,0.2131,227.0577,0.9723,225.3333,-0.0624,,,229.8667,0.008423021697616218,229.6177,0.007330661071206723,228.48,0.002339582016322117,POWERGRID.NSE
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.675,Positive,0.7061,Market Volatility,32.0,62.0,7,-1.51,12.85,19.77,3.65,second_wave,,,1.4452,0.4180400000000001,0.6496415900752934,2,7,3,2021,0,0,227.9467,-0.7702,229.76,1.0,230.4533,0.2131,226.6133,-0.3993,229.8667,,229.6177,,229.3156,,224.7823,,POWERGRID.NSE
2021-07-22,231.0933,231.0933,225.3867,229.8667,89.5131,10378329.0,229.01688,227.73865,227.74311000000003,228.29628698715615,228.33371568290818,-0.0374286957520269,-0.2277747002717962,0.1903460045197693,227.74311000000003,231.5705798878922,223.91564011210787,7.654939775784328,0.7774143314252783,55.78238451015467,0.008423021697616218,0.014356615432545183,0.009998633514227917,9436516.2,1.0998051378325404,0.006985144712906119,0.008821958800869618,Thursday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.1167,Positive,0.8189,Merger & Acquisition,28.0,70.0,1,-0.35,42.11,18.73,-0.83,second_wave,,,-0.5583,0.24691999999999997,0.5985785236708715,3,7,3,2021,0,0,,0.675,227.9467,-0.7702,229.76,1.0,227.0577,0.9723,229.6177,-0.001083236501850826,229.3156,-0.00239747645048205,228.48,-0.006032626735408053,164.9733,-0.28230883377192095,POWERGRID.NSE
2021-07-23,230.3644,230.56,228.6756,229.6177,89.4162,6660372.0,229.52888,227.92174999999997,227.83466000000004,228.49958129682443,228.42882563232723,0.07075566449719872,-0.1680686273179972,0.23882429181519593,227.83466000000004,231.7530325624947,223.9162874375054,7.8367451249893065,0.7275230304880439,63.56565485891199,-0.001083236501850826,0.011274667188120091,0.008038221722339367,9228552.2,0.7217136399791942,0.007016963570721515,0.008750676436380979,Friday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.1696,Positive,0.7426,Industry Trends,23.0,106.0,12,3.77,1.37,27.24,-2.6,second_wave,,,0.0529,0.23822000000000002,0.5686686014035084,4,7,3,2021,0,0,229.8667,0.1167,,0.675,227.9467,-0.7702,230.4533,0.2131,229.3156,-0.0013156651251189366,228.48,-0.0049547574076389544,224.7823,-0.021058481118833683,168.6667,-0.2654455645187632,POWERGRID.NSE
2021-07-26,230.0623,231.9289,228.6756,229.3156,89.2985,12963705.0,229.30134000000004,228.16354,227.92532500000002,228.62512263577452,228.4945126225283,0.13061001324621202,-0.10833289920515536,0.2389429124513674,227.92532500000002,231.89489674085243,223.9557532591476,7.939143481704832,0.6751164975420535,57.23633069526305,-0.0013156651251189366,-0.004936791966094756,0.010656344246768423,10225837.0,1.2677402348580367,0.006869511325841904,0.008751369693790385,Monday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.4766,Negative,0.9063,Corporate Announcements,23.0,121.0,5,-5.24,-9.31,17.0,-2.88,second_wave,,,-0.6462,-0.05709999999999997,0.6023689231322907,0,7,3,2021,0,0,229.6177,0.1696,229.8667,0.1167,,0.675,229.76,1.0,228.48,-0.0036438864167984697,224.7823,-0.01976882514752598,164.9733,-0.2805840509760348,168.52,-0.26511759339530316,POWERGRID.NSE
2021-07-27,229.6177,231.4311,227.3067,228.48,88.9731,10832916.0,229.04534000000004,228.44443,227.925325,228.6027960764246,228.4934376134521,0.10935846297249441,-0.0647946267696254,0.1741530897421198,227.925325,231.8948967408524,223.95575325914757,7.939143481704832,0.5698658490400395,59.569493814419836,-0.0036438864167984697,-0.005571030640668551,0.012446875120474044,10751297.5,1.007591502327975,0.0067052433673946525,0.008746973301802656,Tuesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.9634,Positive,0.7519,Company Fundamentals,23.0,121.0,8,-2.98,-15.38,25.69,4.33,second_wave,,,1.44,0.28962000000000004,0.648895899886021,1,7,3,2021,0,0,229.3156,-0.4766,229.6177,0.1696,229.8667,0.1167,227.9467,-0.7702,224.7823,-0.016183911064425738,164.9733,-0.27795299369747895,168.6667,-0.26178790266106444,171.92,-0.24754901960784315,POWERGRID.NSE
2021-07-28,228.64,229.0311,224.1067,224.7823,87.5331,13828092.0,228.41246,228.38933000000003,227.535995,228.01502744928234,228.2185385309631,-0.2035110816807446,-0.09253791775184925,-0.11097316392889536,227.535995,231.09400699576173,223.9779830042383,7.116023991523434,0.11302898876111056,41.87268518518515,-0.016183911064425738,-0.013882192635383594,-0.0024452666339151996,11307677.5,1.2228940912048474,0.008690352413027886,0.008397146647181882,Wednesday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.7059,Positive,0.7957,Currency Fluctuations,36.0,85.0,12,5.89,27.56,14.64,-1.31,second_wave,,,-0.25750000000000006,0.2958,0.6201843862021109,2,7,3,2021,0,0,228.48,0.9634,229.3156,-0.4766,229.6177,0.1696,,0.675,164.9733,-0.266075220335409,168.6667,-0.24964421131023218,168.52,-0.25029684276742425,172.7067,-0.23167126593152565,POWERGRID.NSE
2021-07-29,168.52,171.0267,164.72,164.9733,85.657,28609666.0,215.43377999999998,222.22532999999999,224.33310500000002,218.31630014939276,223.53370604701325,-5.217405897620495,-1.1175115137255787,-4.099894383894916,224.33310500000002,252.49361398212795,196.17259601787208,56.32101796425587,-0.5539547605065078,9.155532204324444,-0.266075220335409,-0.28230883377192095,-0.2720052176990495,13245769.3,2.1599097305733688,0.08429035196043036,0.059789535220122564,Thursday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.81,Negative,0.8236,Global Markets,10.0,43.0,9,0.36,-34.73,21.03,0.85,second_wave,,,-1.5159,0.11046,0.6771679972913336,3,7,3,2021,0,0,224.7823,0.7059,228.48,0.9634,229.3156,-0.4766,229.8667,0.1167,168.6667,0.02238786518788194,168.52,0.021498630384432005,171.92,0.04210802596541385,172.6533,0.046552987665276824,POWERGRID.NSE
2021-07-30,166.6,170.68,165.76,168.6667,87.5747,34142168.0,203.24357999999998,216.38622999999998,221.393995,210.67790012640924,219.46948337672373,-8.791583250314488,-2.652325861043361,-6.139257389271128,221.393995,258.9035471291911,183.88444287080887,75.01910425838224,-0.2028515672274043,13.467623949469143,0.02238786518788194,-0.2654455645187632,-0.2571637077271549,16122303.6,2.1176978704209493,0.08532177561833135,0.06033424875802687,Friday,July,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.3477,Negative,0.7794,Corporate Announcements,27.0,73.0,9,-3.01,-23.85,31.12,-1.92,second_wave,,,0.46230000000000004,0.007000000000000006,0.6969346525241007,4,7,3,2021,0,0,164.9733,-0.81,224.7823,0.7059,228.48,0.9634,229.6177,0.1696,168.52,-0.000869762673959884,171.92,0.019288336109024362,172.7067,0.023952564436252155,172.4533,0.022450193191661638,POWERGRID.NSE
2021-08-02,169.0133,169.5067,166.84,168.52,87.4985,9575756.0,191.08445999999998,210.1929,218.587995,204.1920693377309,215.69544757091975,-11.50337823318884,-4.422536335472458,-7.0808418977163825,218.587995,262.86164394840034,174.31434605159967,88.54729789680067,-0.06543786416105891,13.652616007296075,-0.000869762673959884,-0.26511759339530316,-0.26874555495625363,15489500.4,0.618209480791259,0.08463530449238547,0.06039279792277253,Monday,August,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,0.4012,Positive,0.8977,Earnings Results,30.0,44.0,10,-2.89,131.15,11.36,-1.78,second_wave,,,0.7489,0.18256,0.6362567808850623,0,8,3,2021,0,0,168.6667,-0.3477,164.9733,-0.81,224.7823,0.7059,229.3156,-0.4766,171.92,0.020175646807500502,172.7067,0.024843935437930176,172.6533,0.024527059102777082,173.8933,0.03188523617374783,POWERGRID.NSE
2021-08-03,170.04,172.6533,168.6133,171.92,89.2639,20959436.0,179.77246,204.4089,215.83644000000004,199.22713559346462,212.45282182482967,-13.225686231365046,-6.183166314650976,-7.0425199167140695,215.83644000000004,264.54022801208254,167.13265198791754,97.407576024165,0.049147594134719,17.303357855830228,0.020175646807500502,-0.24754901960784315,-0.2517409470752089,16212851.1,1.2927668224868851,0.0856744377532626,0.060626354621710746,Tuesday,August,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.9634,Negative,0.7168,Dividend Announcements,19.0,102.0,6,-4.49,13.32,15.92,1.06,second_wave,,,-1.3646,-0.2028,0.6665701587646687,1,8,3,2021,0,0,168.52,0.4012,168.6667,-0.3477,164.9733,-0.81,228.48,0.9634,172.7067,0.004575965565379425,172.6533,0.004265355979525376,172.4533,0.003102024197301212,170.0933,-0.0106252908329455,POWERGRID.NSE
2021-08-04,173.0933,174.04,171.32,172.7067,89.6723,23323278.0,169.35734,198.88490000000002,213.197995,195.14706857908544,209.50866465253935,-14.36159607345391,-7.818852266411565,-6.542743807042345,213.197995,265.3017645748123,161.09422542518772,104.20753914962458,0.11143603111228571,16.800883887528528,0.004575965565379425,-0.23167126593152565,-0.24233735342516471,17127371.8,1.3617546388524129,0.08603469298988754,0.06072665045230697,Wednesday,August,Q3,POWERGRID.NSE,Power Grid Corp,Utilities,Large Cap,-0.9828,Negative,0.8593,Regulatory Changes,15.0,47.0,2,2.13,-22.16,8.88,-1.48,second_wave,,,-0.019399999999999973,-0.54054,0.6974726550593618,2,8,3,2021,0,0,171.92,-0.9634,168.52,0.4012,168.6667,-0.3477,224.7823,0.7059,172.6533,-0.00030919472145551907,172.4533,-0.0014672273860828478,173.8933,0.006870607799234207,173.7867,0.006253376388987819,POWERGRID.NSE
